"Line Downtime Original Reason","Line Downtime Reason","Line State Duration","Scheduled Shift","Scheduled Shift Start Date Time","Line Downtime Equipment Name"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLF0 First Section-Prefold","3.05","R5","2022-11-06 18:00:00.000","7436A"
"Unplanned Downtime","FQ71 Skewed","3.066666666666667","R4","2022-11-05 19:00:00.000","7433"
"UPDT - Infeed Fast Stop Shutdown","PLD7 Printing Decks-Units -Non roll","3.0833333333333335","R4","2022-11-05 19:00:00.000","7303"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLZ0 Palletizer air table","3.1","R4","2022-11-05 19:00:00.000","7301"
"Unplanned Downtime","Q18 Detection- Ejection- Rej Sys","3.1166666666666667","R5","2022-11-06 18:00:00.000","7434"
"UPDT - Tower 3 Guard Open Fault","PQBT Tighten blankets","3.1333333333333333","Y5","2022-11-06 06:00:00.000","7303"
"UPDT - Tower 7 Guard Open Fault","PQPA Plate Scratch-Stain-Desensitiz","3.15","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","3.183333333333333","R5","2022-11-06 18:00:00.000","7436A"
"Disabled","S00 Start-Up Shut-Down","3.183333333333333","Y4","2022-11-04 07:00:00.000","7435B"
"UPDT - Deck 4 Fault","S03 Start up shut down","3.2","R5","2022-11-06 18:00:00.000","7304"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S03 Start up shut down","3.2","Y4","2022-11-04 07:00:00.000","7302"
"UPDT -  LEARY SYSTEM SHUTDOWN","FLW0 Automation - Robotics","3.2333333333333334","Y4","2022-11-05 07:00:00.000","7436B"
"UPDT - WW Tab Breaker","PLZ0 Palletizer air table","3.25","Y5","2022-11-06 06:00:00.000","7305"
"UPDT -  HEIBER STOP COMMAND","FLF3 Feed Section","3.2666666666666666","Y4","2022-11-04 07:00:00.000","7436B"
"Unplanned Downtime","Q18 Detection- Ejection- Rej Sys","3.283333333333333","R4","2022-11-05 19:00:00.000","7433"
"UPDT - Delivery Belts Fast Stop Shutdown - 1","PLS0 Delivery table jam","3.3","Y5","2022-11-06 06:00:00.000","7301"
"Unplanned Downtime","Unplanned Downtime","3.3","R4","2022-11-05 19:00:00.000","7436B"
"Unknown State","S03 Start up shut down","3.3333333333333335","R4","2022-11-04 19:00:00.000","7304"
"UPDT - WW Splicer","S03 Start up shut down","3.3833333333333333","R4","2022-11-04 19:00:00.000","7305"
"Unplanned Downtime","Unplanned Downtime","3.3833333333333333","R5","2022-11-06 18:00:00.000","7436B"
"UPDT - Tower 2 Guard Open Fault","PLRW Rollers metering chrome","3.433333333333333","Y4","2022-11-04 07:00:00.000","7303"
"UPDT - WW Splicer","S03 Start up shut down","3.5166666666666666","R5","2022-11-06 18:00:00.000","7305"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S03 Start up shut down","3.533333333333333","R4","2022-11-04 19:00:00.000","7301"
"UPDT - Tower 7 Stop Button","PLX0 Flexo mech anilox-pattern roll","3.55","R4","2022-11-05 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","3.566666666666667","Y5","2022-11-06 06:00:00.000","7436A"
"UPDT - Delivery Tab Breaker Jam Center","PLS0 Delivery table jam","3.5833333333333335","Y4","2022-11-05 07:00:00.000","7301"
"UPDT - WW Delivery","PLS0 Delivery table jam","3.6","Y4","2022-11-05 07:00:00.000","7305"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PLS0 Delivery table jam","3.6166666666666667","Y4","2022-11-04 07:00:00.000","7302"
"UPDT - Coater Fast Stop","PQBT Tighten blankets","3.6333333333333333","R5","2022-11-06 18:00:00.000","7301"
"UPDT -  OP SIDE MATT TRIPPED","FLA0 Auto Packer","3.6666666666666665","R5","2022-11-06 18:00:00.000","7436A"
"UPDT - WW Delivery","PLS0 Delivery table jam","3.683333333333333","R4","2022-11-04 19:00:00.000","7305"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","S03 Start up shut down","3.683333333333333","R4","2022-11-04 19:00:00.000","7302"
"UPDT -  HEIBER STOP COMMAND","EQ01 Cello Wrap ups","3.7","Y4","2022-11-05 07:00:00.000","7435B"
"UPDT - Delivery Stacker Fast Stop Shutdown - 1","PQPA Plate Scratch-Stain-Desensitiz","3.7666666666666666","Y4","2022-11-05 07:00:00.000","7303"
"UPDT -  HEIBER STOP COMMAND","FLA0 Auto Packer","3.783333333333333","Y4","2022-11-04 07:00:00.000","7436B"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","FQ09 Bow - Warp - Curl","3.783333333333333","Y4","2022-11-04 07:00:00.000","7436A"
"UPDT -  OP SIDE LIGHT CURTAIN TRIPPED","Q18 Detection- Ejection- Rej Sys","3.8","Y4","2022-11-05 07:00:00.000","7435A"
